movie_title,genres,tomatometer_rating,tomatometer_count,audience_rating,audience_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
The Dilemma,Comedy,25.0,163.0,29.0,56519.0,40,123
The Dinner,"Drama, Mystery & Suspense",46.0,142.0,16.0,1825.0,66,76
The Dinner Party,Horror,38.0,13.0,81.0,137.0,5,8
The Dinosaur Project,"Action & Adventure, Science Fiction & Fantasy",29.0,14.0,20.0,537.0,4,10
The Dirt,Drama,38.0,72.0,94.0,6710.0,27,45
The Disappearance of Eleanor Rigby: Them,Drama,66.0,91.0,52.0,8430.0,60,32
The Disappointments Room,"Horror, Mystery & Suspense",0.0,25.0,17.0,3423.0,0,25
The Disaster Artist,Comedy,91.0,345.0,85.0,15204.0,313,32
The Discovery,"Drama, Science Fiction & Fantasy, Romance",45.0,62.0,43.0,1287.0,28,34
The Dish & The Spoon,"Comedy, Drama, Romance",58.0,12.0,51.0,228.0,7,5
The Divergent Series: Allegiant,"Action & Adventure, Science Fiction & Fantasy, Romance",11.0,193.0,41.0,41796.0,21,173
The Divide,"Action & Adventure, Drama, Mystery & Suspense",25.0,57.0,38.0,6235.0,14,43
The Divine Fury,"Action & Adventure, Horror, Mystery & Suspense",44.0,18.0,90.0,20.0,8,10
The Divine Order (Die göttliche Ordnung),"Art House & International, Drama",83.0,54.0,63.0,116.0,45,9
The Diving Bell and the Butterfly,Drama,94.0,174.0,92.0,150016.0,164,10
The Do-Deca-Pentathlon,Comedy,75.0,40.0,54.0,1913.0,30,10
The Dog,"Documentary, Drama",91.0,58.0,69.0,872.0,53,5
The Dog Lover,Drama,20.0,10.0,52.0,134.0,2,8
The Dogs of War,"Action & Adventure, Art House & International, Drama",67.0,18.0,52.0,5414.0,12,6
The Domestics,Mystery & Suspense,100.0,5.0,49.0,534.0,5,0
The Doorman,Comedy,22.0,18.0,50.0,369.0,4,14
The Double,"Drama, Mystery & Suspense",21.0,52.0,33.0,5547.0,11,41
The Double,Comedy,83.0,132.0,59.0,18403.0,110,22
The Dresser,"Art House & International, Drama, Television",100.0,14.0,61.0,408.0,14,0
The Dressmaker,Drama,57.0,138.0,66.0,9927.0,79,59
The Driller Killer,"Drama, Horror, Mystery & Suspense",64.0,14.0,32.0,5190.0,9,5
The Drop,Drama,89.0,200.0,76.0,13360.0,178,22
The Drowning,Drama,50.0,14.0,15.0,153.0,7,7
The Duel,"Drama, Western",26.0,19.0,30.0,1146.0,5,14
The Duelist (Duelyant),"Action & Adventure, Drama",43.0,14.0,65.0,106.0,6,8
The DUFF,Comedy,73.0,120.0,66.0,38265.0,87,33
The Duke Is Tops,Musical & Performing Arts,60.0,5.0,75.0,30.0,3,2
The Duke Of Burgundy,"Drama, Romance",94.0,103.0,65.0,3559.0,97,6
The Dyatlov Pass Incident (Devil's Pass),"Horror, Mystery & Suspense",48.0,23.0,29.0,1326.0,11,12
The Eagle Huntress,Documentary,94.0,127.0,86.0,7958.0,119,8
The Earrings of Madame De... (Madame de...),"Art House & International, Drama, Romance",97.0,34.0,91.0,1952.0,33,1
The East,"Action & Adventure, Drama, Mystery & Suspense",76.0,147.0,64.0,19996.0,111,36
The Easy Life (Il sorpasso),"Art House & International, Comedy, Drama",100.0,7.0,94.0,914.0,7,0
The Edge of Democracy,Documentary,97.0,35.0,68.0,580.0,34,1
The Edge of Seventeen,"Comedy, Drama",94.0,212.0,83.0,27408.0,199,13
The Editor,Horror,55.0,11.0,59.0,231.0,6,5
The Edukators,"Art House & International, Comedy, Drama",70.0,76.0,89.0,22721.0,53,23
The Efficiency Expert,"Comedy, Drama",67.0,6.0,48.0,995.0,4,2
The Eiger Sanction,"Action & Adventure, Drama",69.0,16.0,54.0,7859.0,11,5
The Elephant In The Living Room,"Documentary, Special Interest",83.0,23.0,84.0,657.0,19,4
The Elephant Queen,"Art House & International, Documentary, Kids & Family",91.0,22.0,93.0,61.0,20,2
The Emoji Movie,"Animation, Comedy, Kids & Family",7.0,133.0,37.0,25303.0,9,124
The Emperor and the Assassin (Jing Ke ci Qin Wang),"Art House & International, Classics, Drama",81.0,36.0,79.0,6375.0,29,7
The Emperor Jones,"Classics, Drama",71.0,7.0,55.0,436.0,5,2
The Empty Hours,Drama,86.0,7.0,52.0,293.0,6,1
The End,"Comedy, Drama",60.0,15.0,50.0,2245.0,9,6
The End of Love,Drama,59.0,17.0,47.0,958.0,10,7
The End Of The Tour,Drama,92.0,158.0,81.0,14626.0,145,13
The End Of Time,"Documentary, Special Interest",78.0,9.0,41.0,629.0,7,2
The Endless,"Horror, Mystery & Suspense, Science Fiction & Fantasy",92.0,128.0,67.0,3561.0,118,10
The English Surgeon,"Art House & International, Documentary, Special Interest, Sports & Fitness",89.0,19.0,98.0,3602.0,17,2
The English Teacher,"Comedy, Drama",41.0,37.0,30.0,4101.0,15,22
The Equalizer,Mystery & Suspense,59.0,201.0,76.0,91314.0,119,82
The Escape,"Art House & International, Drama",76.0,46.0,51.0,423.0,35,11
The Escape Artist,"Action & Adventure, Drama, Mystery & Suspense",80.0,5.0,66.0,1315.0,4,1
The Escape of Prisoner 614,"Action & Adventure, Comedy",20.0,10.0,57.0,67.0,2,8
The Europeans,"Art House & International, Drama",84.0,19.0,34.0,671.0,16,3
Evil Dead,"Horror, Mystery & Suspense",62.0,202.0,63.0,77345.0,126,76
The Evil Within,Horror,100.0,5.0,49.0,131.0,5,0
The Exception (The Kaiser's Last Kiss),"Art House & International, Drama",73.0,59.0,67.0,3513.0,43,16
The Expedition to the End of the World,Documentary,84.0,19.0,52.0,327.0,16,3
The Expendables,"Action & Adventure, Mystery & Suspense",42.0,206.0,64.0,297379.0,86,120
The Expendables 2,Action & Adventure,68.0,130.0,67.0,315290.0,88,42
The Expendables 3,Action & Adventure,32.0,171.0,49.0,78508.0,55,116
The Exterminating Angel (El Ángel Exterminador),"Art House & International, Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",93.0,27.0,93.0,7284.0,25,2
The Eye of the Storm,"Art House & International, Drama",60.0,55.0,46.0,5320.0,33,22
The Eyes of My Mother,"Drama, Horror",78.0,99.0,57.0,3283.0,77,22
The Face Of An Angel,Drama,37.0,49.0,10.0,1290.0,18,31
The Face of Love,"Comedy, Drama, Romance",42.0,73.0,31.0,1916.0,31,42
The Fall of the House of Usher,"Classics, Cult Movies, Horror",90.0,30.0,74.0,8730.0,27,3
The Falling,"Drama, Mystery & Suspense",73.0,37.0,35.0,2587.0,27,10
The Family,"Action & Adventure, Comedy, Drama, Mystery & Suspense",28.0,137.0,41.0,51272.0,39,98
The Family Fang,Drama,83.0,81.0,47.0,4475.0,67,14
The Family Tree,"Comedy, Drama",10.0,21.0,24.0,710.0,2,19
The Fanatic,"Drama, Mystery & Suspense",16.0,67.0,29.0,298.0,11,56
The Fare,"Mystery & Suspense, Science Fiction & Fantasy",100.0,7.0,63.0,0.0,7,0
The Farewell,"Comedy, Drama",98.0,332.0,87.0,2490.0,325,7
The Farewell Party,Drama,94.0,34.0,73.0,1591.0,32,2
The Farm: Life Inside Angola Prison,"Documentary, Special Interest",100.0,6.0,87.0,207.0,6,0
The Fate of the Furious,"Action & Adventure, Drama",67.0,307.0,72.0,44271.0,205,102
The Fault In Our Stars,"Comedy, Drama",81.0,222.0,85.0,110070.0,179,43
The Favourite,Drama,93.0,405.0,69.0,7189.0,378,27
The Fearless Vampire Killers,"Art House & International, Comedy, Horror",69.0,32.0,76.0,12034.0,22,10
The Female Brain,Comedy,35.0,20.0,49.0,157.0,7,13
The Field Guide to Evil,Horror,67.0,9.0,32.0,34.0,6,3
The Fields,"Drama, Mystery & Suspense",60.0,5.0,27.0,321.0,3,2
The Fifth Estate,"Documentary, Drama",36.0,179.0,36.0,18759.0,64,116
The 5th Wave,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",15.0,139.0,38.0,32114.0,21,118
The Fight,"Documentary, Gay & Lesbian",98.0,65.0,67.0,27.0,64,1
The Fighter,"Drama, Sports & Fitness",90.0,250.0,89.0,121498.0,226,24
The Final Girls,"Comedy, Horror",72.0,69.0,70.0,5731.0,50,19
The Final Master,"Action & Adventure, Drama",65.0,20.0,61.0,252.0,13,7
The Final Member,"Comedy, Documentary, Special Interest",92.0,26.0,64.0,399.0,24,2
The Final Wish,Horror,73.0,11.0,25.0,298.0,8,3
The Final Year,Documentary,84.0,105.0,49.0,482.0,88,17
The Finest Hours,"Action & Adventure, Drama, Mystery & Suspense",63.0,197.0,66.0,23088.0,125,72
The First Beautiful Thing (La prima cosa bella),"Art House & International, Comedy, Drama",82.0,17.0,70.0,837.0,14,3
The First Grader,"Art House & International, Drama",62.0,78.0,76.0,2336.0,48,30
The First Monday in May,Documentary,76.0,59.0,69.0,1849.0,45,14
The First Purge,Horror,56.0,171.0,27.0,3076.0,95,76
The First Time,Drama,47.0,19.0,66.0,5421.0,9,10
The Fits,Drama,97.0,107.0,54.0,2283.0,104,3
The Fitzgerald Family Christmas,Drama,64.0,25.0,49.0,543.0,16,9
The Five-Year Engagement,Comedy,63.0,177.0,51.0,267018.0,112,65
The Flat,"Art House & International, Documentary, Special Interest",85.0,33.0,70.0,3471.0,28,5
The Flaw,"Documentary, Special Interest",83.0,12.0,69.0,208.0,10,2
The Flight of the Intruder,"Action & Adventure, Drama",25.0,12.0,50.0,5975.0,3,9
The Flintstones,"Comedy, Kids & Family",22.0,46.0,24.0,261112.0,10,36
The Flood,Drama,68.0,37.0,63.0,0.0,25,12
The Florida Project,Drama,96.0,308.0,80.0,13337.0,296,12
The Flower of My Secret (La Flor de mi Secreto),"Art House & International, Comedy, Drama",83.0,24.0,76.0,6334.0,20,4
The Flowers of War,"Art House & International, Drama, Special Interest",41.0,58.0,73.0,6780.0,24,34
The Fluffer,"Comedy, Drama, Gay & Lesbian",47.0,45.0,26.0,1791.0,21,24
The Fluffy Movie,"Comedy, Special Interest",53.0,15.0,77.0,11028.0,8,7
The Flying Deuces,Comedy,83.0,6.0,65.0,1593.0,5,1
The Flying Swords of Dragon Gate,"Action & Adventure, Art House & International",68.0,28.0,48.0,3768.0,19,9
The Fog,Horror,74.0,66.0,64.0,49471.0,49,17
The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,"Documentary, Special Interest",96.0,142.0,93.0,15189.0,137,5
The Forbidden Dance,"Drama, Musical & Performing Arts, Romance",23.0,13.0,77.0,5095.0,3,10
The Forbidden Room,"Comedy, Drama, Science Fiction & Fantasy",96.0,68.0,50.0,2406.0,66,3
The Foreigner,"Action & Adventure, Drama, Mystery & Suspense",65.0,124.0,72.0,16296.0,81,43
The Forest,"Drama, Horror",10.0,137.0,22.0,14614.0,14,123
The Forest for the Trees (Der Wald vor lauter Baumen),"Art House & International, Drama",77.0,13.0,72.0,627.0,10,3
The Forest of Love,Unknown,100.0,11.0,62.0,32.0,11,0
The Forest of the Lost Souls (A Floresta das Almas Perdidas),"Art House & International, Drama, Horror, Mystery & Suspense",75.0,16.0,71.0,70.0,12,4
The Forger,"Action & Adventure, Drama, Mystery & Suspense",9.0,44.0,32.0,960.0,4,40
The Forgiven,"Drama, Mystery & Suspense",52.0,23.0,42.0,153.0,12,11
The Forgiveness of Blood,"Art House & International, Drama",84.0,70.0,72.0,1615.0,59,11
The Forgotten Kingdom,Drama,86.0,7.0,75.0,70.0,6,1
The Forgotten Space,"Documentary, Drama",71.0,7.0,40.0,107.0,5,2
The Founder,Drama,80.0,240.0,82.0,32410.0,193,47
The Fountain,"Drama, Science Fiction & Fantasy",52.0,205.0,74.0,261954.0,107,98
The Four Times (Le Quattro Volte),"Art House & International, Drama, Special Interest",93.0,54.0,75.0,1969.0,50,4
The Fox & the Child,"Art House & International, Documentary, Drama, Kids & Family",50.0,30.0,63.0,2755.0,15,15
The FP,"Comedy, Drama",50.0,24.0,54.0,735.0,12,12
The Free World,Drama,47.0,19.0,54.0,187.0,9,10
The Freebie,"Comedy, Drama",57.0,28.0,31.0,1671.0,16,12
The French Minister,"Art House & International, Comedy, Drama",62.0,21.0,54.0,418.0,13,8
The Freshman (College Days),"Classics, Comedy",94.0,16.0,79.0,312.0,15,1
The Frighteners,"Comedy, Horror, Kids & Family",64.0,39.0,71.0,63045.0,25,14
The Frisco Kid,"Comedy, Western",50.0,26.0,66.0,6567.0,13,13
The Front Line,Drama,67.0,15.0,78.0,424.0,10,5
The Front Runner,"Drama, Mystery & Suspense",60.0,222.0,39.0,578.0,133,89
The Frontier,"Drama, Mystery & Suspense",50.0,6.0,50.0,71.0,3,3
The Frontier,Drama,67.0,6.0,63.0,0.0,4,2
The Frozen Ground,"Drama, Mystery & Suspense",61.0,57.0,50.0,15595.0,35,22
The Fruit Hunters,"Documentary, Special Interest",100.0,7.0,68.0,209.0,7,0
The Fundamentals of Caring,Drama,77.0,35.0,83.0,5941.0,27,8
The Funhouse,Horror,67.0,18.0,38.0,7309.0,12,6
The Funhouse Massacre,Comedy,73.0,15.0,37.0,376.0,11,4
The Furies,"Classics, Drama, Western",83.0,6.0,81.0,493.0,5,1
The Furies,"Horror, Mystery & Suspense",64.0,28.0,57.0,28.0,18,10
The Future,"Comedy, Drama",72.0,110.0,54.0,4276.0,79,31
The Future of Food,"Documentary, Special Interest, Sports & Fitness",81.0,26.0,84.0,2064.0,21,5
The Galapagos Affair: Satan Came To Eden,"Documentary, Special Interest",83.0,53.0,63.0,1759.0,44,9
The Gallows,"Horror, Mystery & Suspense",14.0,118.0,22.0,13369.0,17,101
The Gallows Act II,Horror,0.0,13.0,36.0,83.0,0,13
The Gambler,"Drama, Mystery & Suspense",43.0,141.0,31.0,23894.0,61,80
The Game Plan,Comedy,28.0,102.0,69.0,406987.0,29,73
The Gang's All Here,"Musical & Performing Arts, Romance",100.0,8.0,69.0,593.0,8,0
"The Gangster, the Cop, the Devil","Action & Adventure, Mystery & Suspense",97.0,33.0,94.0,18.0,32,1
The Garden,"Drama, Special Interest",100.0,6.0,75.0,590.0,6,0
The Garden Left Behind,"Drama, Gay & Lesbian",92.0,64.0,89.0,148.0,59,5
Hemingway's Garden of Eden,Drama,4.0,23.0,19.0,982.0,1,22
The Garden of the Finzi-Continis (Il Giardino dei Finzi-Contini),"Art House & International, Drama",100.0,13.0,79.0,1444.0,13,0
The Gardener,Documentary,75.0,8.0,77.0,94.0,6,2
The Gatekeeper,"Action & Adventure, Drama, Horror, Mystery & Suspense",52.0,21.0,20.0,604.0,11,10
The Gatekeepers,"Documentary, Special Interest",94.0,111.0,79.0,10482.0,104,7
The Gentlemen,"Action & Adventure, Comedy",75.0,259.0,84.0,9640.0,194,65
The German Doctor,"Art House & International, Drama, Mystery & Suspense",75.0,63.0,63.0,2685.0,47,16
The Ghost and Mr. Chicken,"Classics, Comedy, Kids & Family, Mystery & Suspense",67.0,6.0,75.0,8424.0,4,2
The Ghost of Peter Sellers,Documentary,95.0,42.0,64.0,30.0,40,2
The Giant Behemoth,"Classics, Drama, Horror, Science Fiction & Fantasy",20.0,5.0,30.0,542.0,1,4
The Giant Mechanical Man,Comedy,70.0,23.0,65.0,1919.0,16,7
The Gift,Mystery & Suspense,91.0,194.0,75.0,51153.0,177,17
The Girl,"Drama, Horror",53.0,19.0,43.0,361.0,10,9
The Girl from the Naked Eye,"Action & Adventure, Drama, Mystery & Suspense, Romance",40.0,15.0,20.0,276.0,6,9
The Girl in the Book,Drama,92.0,13.0,55.0,831.0,12,1
The Girl In The Photographs,"Horror, Mystery & Suspense, Special Interest",18.0,22.0,21.0,342.0,4,18
The Girl in the Spider's Web,Drama,39.0,236.0,36.0,1718.0,91,145
The Girl Is In Trouble,Mystery & Suspense,57.0,14.0,40.0,256.0,8,6
The Girl King,"Drama, Romance",42.0,19.0,45.0,199.0,8,11
The Girl on the Train,"Drama, Mystery & Suspense",44.0,304.0,49.0,34463.0,134,170
The Girl,Drama,70.0,44.0,41.0,507.0,31,13
The Girl Who Kicked the Hornet's Nest,"Art House & International, Drama, Mystery & Suspense",54.0,134.0,67.0,28256.0,73,61
The Girl Who Leapt Through Time,"Action & Adventure, Animation, Art House & International, Kids & Family",83.0,18.0,90.0,10915.0,15,3
The Girl With All the Gifts,Drama,86.0,126.0,67.0,9226.0,108,18
The Girl with the Dragon Tattoo,"Drama, Mystery & Suspense",86.0,249.0,86.0,119013.0,215,34
The Girl with the Dragon Tattoo,"Art House & International, Drama, Mystery & Suspense",85.0,190.0,87.0,51027.0,162,28
The Girls in the Band,"Documentary, Special Interest",100.0,10.0,57.0,227.0,10,0
The Giver,"Drama, Science Fiction & Fantasy",35.0,167.0,55.0,56210.0,58,109
The Glass Bottom Boat,"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",57.0,7.0,74.0,4625.0,4,3
The Glass Castle,Drama,52.0,164.0,71.0,8747.0,85,79
The Glass Shield,"Action & Adventure, Drama",65.0,23.0,39.0,1212.0,15,8
The Gleaners and I,"Art House & International, Documentary, Drama, Special Interest",93.0,43.0,87.0,2470.0,40,3
The Go-Getter,"Art House & International, Comedy, Drama, Romance",42.0,24.0,61.0,4063.0,10,14
The Go-Getters,Comedy,71.0,7.0,88.0,9.0,5,2
The Goebbels Experiment,"Art House & International, Documentary, Special Interest",95.0,19.0,81.0,402.0,18,1
The Gold Rush,"Classics, Comedy",100.0,50.0,93.0,20545.0,50,0
The Golden Dream (La Jaula De Oro),"Art House & International, Drama",89.0,36.0,86.0,1216.0,32,4
The Golem,Horror,86.0,28.0,42.0,252.0,24,4
The Good Catholic,"Comedy, Drama, Romance",46.0,13.0,81.0,216.0,6,7
The Good Dinosaur,"Action & Adventure, Animation, Comedy, Kids & Family",76.0,215.0,65.0,58994.0,163,52
The Good Doctor,"Drama, Mystery & Suspense",66.0,29.0,31.0,4025.0,19,10
The Good Lie,"Drama, Mystery & Suspense",88.0,88.0,82.0,22196.0,77,11
The Good Neighbor,Mystery & Suspense,29.0,14.0,46.0,927.0,4,10
The Good Postman,Documentary,100.0,6.0,67.0,14.0,6,0
"The Good, the Bad and the Ugly",Western,97.0,74.0,97.0,239803.0,72,2
"The Good, the Bad, the Weird (Joheun-nom, Nabbeun-nom, Isanghan-nom)","Action & Adventure, Art House & International, Western",82.0,66.0,83.0,15321.0,54,12
The Gospel of John,"Classics, Drama",37.0,49.0,88.0,1245.0,18,31
The Grace Card,"Drama, Faith & Spirituality",36.0,28.0,82.0,3970.0,10,18
The Grace of Jake,Drama,80.0,5.0,69.0,140.0,4,1
The Gracefield Incident,"Action & Adventure, Drama, Science Fiction & Fantasy",10.0,10.0,16.0,222.0,1,9
The Grand Budapest Hotel,"Comedy, Drama",91.0,305.0,86.0,97547.0,280,26
The Grand Seduction,Comedy,59.0,69.0,66.0,6121.0,41,28
The Grandmaster,"Action & Adventure, Art House & International, Drama, Special Interest",78.0,138.0,58.0,17705.0,108,30
The Great Alaskan Race,"Action & Adventure, Drama",20.0,10.0,63.0,0.0,2,8
The Great Beauty,"Comedy, Drama",91.0,132.0,80.0,15494.0,120,12
The Great Buddha+,"Art House & International, Drama",89.0,18.0,83.0,127.0,16,2
The Great Buster: A Celebration,Documentary,94.0,47.0,90.0,121.0,44,3
The Great Escape,"Action & Adventure, Classics, Drama",94.0,48.0,95.0,103525.0,45,3
The Great Flood,"Documentary, Musical & Performing Arts, Special Interest, Faith & Spirituality",93.0,15.0,56.0,121.0,14,1
The Great Gatsby,"Drama, Romance",48.0,297.0,67.0,209856.0,143,155
The Great Gilly Hopkins,"Comedy, Drama",65.0,17.0,69.0,24.0,11,6
The Great Hack,Documentary,87.0,52.0,64.0,396.0,45,7
The Great Hip Hop Hoax,"Documentary, Special Interest",88.0,17.0,70.0,85.0,15,2
The Great Museum,"Documentary, Special Interest",67.0,15.0,42.0,124.0,10,5
The Great Silence (Il grande silenzio),"Art House & International, Drama, Western",100.0,12.0,90.0,6769.0,12,0
The Great Train Robbery,"Action & Adventure, Comedy, Drama, Mystery & Suspense",73.0,26.0,68.0,7995.0,19,7
The Great Wall,"Action & Adventure, Drama, Mystery & Suspense",36.0,232.0,42.0,23735.0,83,149
The Great War,Drama,17.0,6.0,39.0,41.0,1,5
The Greatest Showman,"Drama, Musical & Performing Arts",56.0,262.0,86.0,26128.0,148,114
The Green Butchers,"Art House & International, Comedy, Drama",63.0,27.0,83.0,5583.0,17,10
The Green Inferno,"Horror, Mystery & Suspense",38.0,98.0,29.0,15222.0,37,61
The Green Prince,"Documentary, Special Interest",77.0,52.0,83.0,1716.0,40,12
The Greening Of Whitney Brown,"Action & Adventure, Drama, Kids & Family",13.0,15.0,37.0,175.0,2,13
The Grey,"Action & Adventure, Drama",79.0,208.0,61.0,164989.0,164,44
The Grey Zone,Drama,69.0,85.0,74.0,6769.0,59,26
The Grief of Others,Drama,92.0,12.0,58.0,52.0,11,1
Dark Tourist,"Drama, Mystery & Suspense",33.0,9.0,30.0,121.0,3,6
The Grinch,"Animation, Kids & Family, Science Fiction & Fantasy",60.0,190.0,50.0,12908.0,114,76
The Ground Truth,"Documentary, Drama, Special Interest",88.0,48.0,78.0,12475.0,42,6
The Grudge,"Drama, Horror, Mystery & Suspense",40.0,162.0,46.0,458697.0,64,98
The Grudge,Horror,20.0,123.0,23.0,3394.0,25,98
The Guard,"Comedy, Mystery & Suspense",94.0,137.0,81.0,25973.0,129,8
The Guardian,"Action & Adventure, Drama",37.0,150.0,80.0,423111.0,55,95
The Guardians (Les Gardiennes),"Art House & International, Drama",93.0,60.0,55.0,386.0,56,4
The Guernsey Literary and Potato Peel Pie Society,Drama,80.0,71.0,81.0,1426.0,57,14
The Guest,Mystery & Suspense,91.0,115.0,69.0,23074.0,105,10
The Guillotines,"Action & Adventure, Art House & International, Drama",14.0,14.0,16.0,296.0,2,12
The Guilt Trip,Comedy,37.0,128.0,39.0,39678.0,47,81
The Guilty (Den skyldige),"Drama, Mystery & Suspense",97.0,117.0,88.0,1385.0,114,3
The Gunman,Action & Adventure,16.0,177.0,31.0,13604.0,29,149
The Half of It,"Comedy, Romance",97.0,90.0,80.0,788.0,87,3
The Hallow (The Woods),"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",70.0,60.0,43.0,6139.0,42,18
The Hand that Rocks the Cradle,"Drama, Mystery & Suspense",63.0,48.0,61.0,47206.0,30,18
The Handmaiden (Ah-ga-ssi),"Art House & International, Drama, Romance",95.0,212.0,91.0,10894.0,202,10
The Hanging Garden,Drama,94.0,16.0,73.0,1669.0,15,1
The Hangover Part II,Comedy,33.0,247.0,52.0,196256.0,82,165
The Hangover Part III,Comedy,20.0,205.0,44.0,165788.0,41,164
The Happy House,"Comedy, Horror",60.0,5.0,30.0,224.0,3,2
The Happy Poet,"Comedy, Drama, Romance",73.0,11.0,51.0,207.0,8,3
The Happy Prince,Drama,72.0,137.0,51.0,478.0,98,39
The Happy Sad,Drama,71.0,14.0,32.0,171.0,10,4
The Happytime Murders,"Action & Adventure, Comedy",23.0,243.0,40.0,2660.0,57,187
The Harmonists,"Art House & International, Drama",81.0,37.0,87.0,981.0,30,7
The Harvest,"Horror, Mystery & Suspense",72.0,25.0,42.0,593.0,18,7
The Hate U Give,Drama,97.0,220.0,83.0,4416.0,213,7
The Hateful Eight,Western,75.0,332.0,76.0,73440.0,248,85
The Hatton Garden Job,Art House & International,18.0,17.0,19.0,106.0,3,14
The Haunting in Connecticut 2: Ghosts of Georgia,"Drama, Horror, Mystery & Suspense",19.0,16.0,44.0,10552.0,3,13
The Unspoken,"Horror, Mystery & Suspense",9.0,11.0,34.0,111.0,1,10
